word, count, percent, cum
recht, 4, 0.07, 60.57
pferde, 4, 0.07, 60.63
niemals, 4, 0.07, 60.70
nicht«, 4, 0.07, 60.77
nein, 4, 0.07, 60.83
nacht, 4, 0.07, 60.90
meines, 4, 0.07, 60.97
meiner, 4, 0.07, 61.03
lieber, 4, 0.07, 61.10
licht, 4, 0.07, 61.17
langen, 4, 0.07, 61.23
kurz, 4, 0.07, 61.30
konnten, 4, 0.07, 61.37
kleider, 4, 0.07, 61.43
kinder, 4, 0.07, 61.50
kind, 4, 0.07, 61.57
kaum, 4, 0.07, 61.63
hätten, 4, 0.07, 61.70
hielt, 4, 0.07, 61.77
graben, 4, 0.07, 61.83
gleichen, 4, 0.07, 61.90
geschlossen, 4, 0.07, 61.97
gehn, 4, 0.07, 62.03
gassen, 4, 0.07, 62.10
fuhr, 4, 0.07, 62.17
fremde, 4, 0.07, 62.23
fragte, 4, 0.07, 62.30
euch, 4, 0.07, 62.37
etwas, 4, 0.07, 62.43
erste, 4, 0.07, 62.50
erst, 4, 0.07, 62.57
dieses, 4, 0.07, 62.63
bitte, 4, 0.07, 62.70
beide, 4, 0.07, 62.77
augen, 4, 0.07, 62.83
arme, 4, 0.07, 62.90
»was, 3, 0.05, 62.95
»so, 3, 0.05, 63.00
»kommt, 3, 0.05, 63.05
»du, 3, 0.05, 63.10
»dann, 3, 0.05, 63.15
würde, 3, 0.05, 63.20
wurde, 3, 0.05, 63.25
wissen, 3, 0.05, 63.30
wer, 3, 0.05, 63.35
weilchen, 3, 0.05, 63.40
wald, 3, 0.05, 63.45
vielen, 3, 0.05, 63.50
türe, 3, 0.05, 63.55
treppe, 3, 0.05, 63.60
tragen, 3, 0.05, 63.65
tisch, 3, 0.05, 63.70
stunden, 3, 0.05, 63.75
steht, 3, 0.05, 63.80
stehe, 3, 0.05, 63.85
stand, 3, 0.05, 63.90
stadt, 3, 0.05, 63.95
sprang, 3, 0.05, 64.00
spiegel, 3, 0.05, 64.05
spazieren, 3, 0.05, 64.10
soviel, 3, 0.05, 64.15
sieht, 3, 0.05, 64.20
seiner, 3, 0.05, 64.25
seine, 3, 0.05, 64.30
schwach, 3, 0.05, 64.35
schatten, 3, 0.05, 64.40
rücken, 3, 0.05, 64.45
ruhig, 3, 0.05, 64.50
rief, 3, 0.05, 64.55
reden, 3, 0.05, 64.60
plötzlich, 3, 0.05, 64.65
oben, 3, 0.05, 64.70
nie, 3, 0.05, 64.75
natürlich, 3, 0.05, 64.80
narren, 3, 0.05, 64.85
nachtmahl, 3, 0.05, 64.90
mühe, 3, 0.05, 64.95
manchmal, 3, 0.05, 65.00
machen«, 3, 0.05, 65.05
lächerlich, 3, 0.05, 65.10
lächeln, 3, 0.05, 65.15
liefen, 3, 0.05, 65.20
leicht, 3, 0.05, 65.25
lauter, 3, 0.05, 65.30
lange, 3, 0.05, 65.35
lang, 3, 0.05, 65.40
landstraße, 3, 0.05, 65.45
konnte, 3, 0.05, 65.50
kleines, 3, 0.05, 65.55
kleinen, 3, 0.05, 65.60
klein, 3, 0.05, 65.65
kerze, 3, 0.05, 65.70
keinen, 3, 0.05, 65.75
junggesellen, 3, 0.05, 65.80
jeder, 3, 0.05, 65.85
indianer, 3, 0.05, 65.90
hüften, 3, 0.05, 65.95
hörte, 3, 0.05, 66.00
hören, 3, 0.05, 66.05
hält, 3, 0.05, 66.10
hoch, 3, 0.05, 66.15
hinauf, 3, 0.05, 66.20
himmel, 3, 0.05, 66.25
hilft, 3, 0.05, 66.30
hier, 3, 0.05, 66.35
heraus, 3, 0.05, 66.40
haus, 3, 0.05, 66.45
haar, 3, 0.05, 66.50
grund, 3, 0.05, 66.55
gras, 3, 0.05, 66.60
glauben, 3, 0.05, 66.65
ging, 3, 0.05, 66.70
gesprochen, 3, 0.05, 66.75
gespenster, 3, 0.05, 66.80
geschäft, 3, 0.05, 66.85
gepreßt, 3, 0.05, 66.90
gehen, 3, 0.05, 66.95
gedroht, 3, 0.05, 67.00
gassenfenster, 3, 0.05, 67.05
falten, 3, 0.05, 67.10
ersten, 3, 0.05, 67.15
entlang, 3, 0.05, 67.20
einige, 3, 0.05, 67.25
einfach, 3, 0.05, 67.30
dunkel, 3, 0.05, 67.35
draußen, 3, 0.05, 67.40
dir, 3, 0.05, 67.45
diesen, 3, 0.05, 67.50
dich, 3, 0.05, 67.55
damit, 3, 0.05, 67.60
dafür, 3, 0.05, 67.65
dabei, 3, 0.05, 67.70
bäume, 3, 0.05, 67.75
breit, 3, 0.05, 67.80
bleiben, 3, 0.05, 67.85
bekommen, 3, 0.05, 67.90
begann, 3, 0.05, 67.95
bauernfänger, 3, 0.05, 68.00
ausflug, 3, 0.05, 68.05
