word, count, percent, cum
gegen, 14, 0.07, 61.76
ersten, 14, 0.07, 61.84
beinchen, 14, 0.07, 61.91
augenblick, 14, 0.07, 61.98
allerdings, 14, 0.07, 62.05
wirklich, 13, 0.07, 62.12
trotz, 13, 0.07, 62.19
seite, 13, 0.07, 62.26
ruhig, 13, 0.07, 62.32
nebenzimmer, 13, 0.07, 62.39
müssen, 13, 0.07, 62.46
mich, 13, 0.07, 62.52
hinter, 13, 0.07, 62.59
geschäft, 13, 0.07, 62.66
ganzen, 13, 0.07, 62.73
fiel, 13, 0.07, 62.79
drei, 13, 0.07, 62.86
darüber, 13, 0.07, 62.93
anblick, 13, 0.07, 63.00
ab, 13, 0.07, 63.06
zimmers, 12, 0.06, 63.13
werde, 12, 0.06, 63.19
weiter, 12, 0.06, 63.25
vaters, 12, 0.06, 63.31
türe, 12, 0.06, 63.37
still, 12, 0.06, 63.44
stand, 12, 0.06, 63.50
niemand, 12, 0.06, 63.56
leicht, 12, 0.06, 63.62
keinen, 12, 0.06, 63.68
hörte, 12, 0.06, 63.75
herren, 12, 0.06, 63.81
hause, 12, 0.06, 63.87
gänzlich, 12, 0.06, 63.93
gewiß, 12, 0.06, 64.00
gesicht, 12, 0.06, 64.06
fühlte, 12, 0.06, 64.12
frau, 12, 0.06, 64.18
eigentlich, 12, 0.06, 64.24
diesem, 12, 0.06, 64.31
andere, 12, 0.06, 64.37
allen, 12, 0.06, 64.43
zwar, 11, 0.06, 64.49
vorzimmer, 11, 0.06, 64.54
vollständig, 11, 0.06, 64.60
schlüssel, 11, 0.06, 64.66
schloß, 11, 0.06, 64.71
paar, 11, 0.06, 64.77
möbel, 11, 0.06, 64.83
kommen, 11, 0.06, 64.89
kasten, 11, 0.06, 64.94
hände, 11, 0.06, 65.00
bloß, 11, 0.06, 65.06
bleiben, 11, 0.06, 65.11
besser, 11, 0.06, 65.17
also, 11, 0.06, 65.23
öffnen, 10, 0.05, 65.28
»ich, 10, 0.05, 65.33
wußte, 10, 0.05, 65.38
worden, 10, 0.05, 65.43
wohnzimmer, 10, 0.05, 65.49
schlug, 10, 0.05, 65.54
sagen, 10, 0.05, 65.59
letzten, 10, 0.05, 65.64
küche, 10, 0.05, 65.69
kriechen, 10, 0.05, 65.75
kann, 10, 0.05, 65.80
geöffnet, 10, 0.05, 65.85
gab, 10, 0.05, 65.90
diesen, 10, 0.05, 65.95
dessen, 10, 0.05, 66.00
darauf, 10, 0.05, 66.06
chef, 10, 0.05, 66.11
begann, 10, 0.05, 66.16
abend, 10, 0.05, 66.21
überhaupt, 9, 0.05, 66.26
würden, 9, 0.05, 66.30
weit, 9, 0.05, 66.35
weil, 9, 0.05, 66.40
violine, 9, 0.05, 66.44
verstand, 9, 0.05, 66.49
verlassen, 9, 0.05, 66.54
uns, 9, 0.05, 66.58
teil, 9, 0.05, 66.63
tag, 9, 0.05, 66.68
später, 9, 0.05, 66.72
sonst, 9, 0.05, 66.77
seit, 9, 0.05, 66.82
ruhe, 9, 0.05, 66.86
morgen, 9, 0.05, 66.91
lief, 9, 0.05, 66.96
langen, 9, 0.05, 67.00
körper, 9, 0.05, 67.05
könne, 9, 0.05, 67.10
infolge, 9, 0.05, 67.14
hören, 9, 0.05, 67.19
händen, 9, 0.05, 67.24
großen, 9, 0.05, 67.28
große, 9, 0.05, 67.33
endlich, 9, 0.05, 67.38
eines, 9, 0.05, 67.42
eben, 9, 0.05, 67.47
bewegung, 9, 0.05, 67.52
besonders, 9, 0.05, 67.56
allein, 9, 0.05, 67.61
übrigens, 8, 0.04, 67.65
»was, 8, 0.04, 67.69
zustand, 8, 0.04, 67.73
wollen, 8, 0.04, 67.77
welche, 8, 0.04, 67.82
weise, 8, 0.04, 67.86
vorsichtig, 8, 0.04, 67.90
vergessen, 8, 0.04, 67.94
rücksicht, 8, 0.04, 67.98
recht, 8, 0.04, 68.02
offenbar, 8, 0.04, 68.06
nehmen, 8, 0.04, 68.11
meine, 8, 0.04, 68.15
lieber, 8, 0.04, 68.19
leintuch, 8, 0.04, 68.23
kleine, 8, 0.04, 68.27
hätten, 8, 0.04, 68.31
hob, 8, 0.04, 68.35
hat, 8, 0.04, 68.40
gut, 8, 0.04, 68.44
geworden, 8, 0.04, 68.48
genug, 8, 0.04, 68.52
genau, 8, 0.04, 68.56
geld, 8, 0.04, 68.60
fragte, 8, 0.04, 68.64
fall, 8, 0.04, 68.69
drückte, 8, 0.04, 68.73
dies, 8, 0.04, 68.77
damit, 8, 0.04, 68.81
dagegen, 8, 0.04, 68.85
brauchte, 8, 0.04, 68.89
aufrecht, 8, 0.04, 68.93
aufmerksam, 8, 0.04, 68.98
alten, 8, 0.04, 69.02
zwischen, 7, 0.04, 69.05
worte, 7, 0.04, 69.09
wolle, 7, 0.04, 69.13
wo, 7, 0.04, 69.16
wird, 7, 0.04, 69.20
warum, 7, 0.04, 69.23
viele, 7, 0.04, 69.27
uhr, 7, 0.04, 69.31
statt, 7, 0.04, 69.34
sorgen, 7, 0.04, 69.38
sieben, 7, 0.04, 69.42
schwer, 7, 0.04, 69.45
schrecken, 7, 0.04, 69.49
rasch, 7, 0.04, 69.52
niemals, 7, 0.04, 69.56
nieder, 7, 0.04, 69.60
nahm, 7, 0.04, 69.63
nacht, 7, 0.04, 69.67
muß, 7, 0.04, 69.71
mund, 7, 0.04, 69.74
mittlere, 7, 0.04, 69.78
könnte, 7, 0.04, 69.81
klar, 7, 0.04, 69.85
klang, 7, 0.04, 69.89
jeden, 7, 0.04, 69.92
immerhin, 7, 0.04, 69.96
halten, 7, 0.04, 70.00
größte, 7, 0.04, 70.03
gesagt, 7, 0.04, 70.07
gekommen, 7, 0.04, 70.10
gegenwärtigen, 7, 0.04, 70.14
gedanken, 7, 0.04, 70.18
eilte, 7, 0.04, 70.21
dinge, 7, 0.04, 70.25
dienstmädchen, 7, 0.04, 70.29
dadurch, 7, 0.04, 70.32
bekam, 7, 0.04, 70.36
arme, 7, 0.04, 70.39
arbeit, 7, 0.04, 70.43
aller, 7, 0.04, 70.47
absicht, 7, 0.04, 70.50
»also, 6, 0.03, 70.53
zog, 6, 0.03, 70.57
zeitung, 6, 0.03, 70.60
zeigte, 6, 0.03, 70.63
zeichen, 6, 0.03, 70.66
wände, 6, 0.03, 70.69
wort, 6, 0.03, 70.72
wenigstens, 6, 0.03, 70.75
welcher, 6, 0.03, 70.78
weilchen, 6, 0.03, 70.81
weg, 6, 0.03, 70.84
warf, 6, 0.03, 70.88
wand, 6, 0.03, 70.91
wahrscheinlich, 6, 0.03, 70.94
völlig, 6, 0.03, 70.97
vorläufig, 6, 0.03, 71.00
unglück, 6, 0.03, 71.03
türen, 6, 0.03, 71.06
tun, 6, 0.03, 71.09
trat, 6, 0.03, 71.12
teppich, 6, 0.03, 71.16
tages, 6, 0.03, 71.19
suchte, 6, 0.03, 71.22
sollen, 6, 0.03, 71.25
schließlich, 6, 0.03, 71.28
schließen, 6, 0.03, 71.31
schlaf, 6, 0.03, 71.34
oft, 6, 0.03, 71.37
nahe, 6, 0.03, 71.40
möglichst, 6, 0.03, 71.44
möglich, 6, 0.03, 71.47
mädchen, 6, 0.03, 71.50
merkte, 6, 0.03, 71.53
manchmal, 6, 0.03, 71.56
liegen, 6, 0.03, 71.59
kraft, 6, 0.03, 71.62
höhe, 6, 0.03, 71.65
hing, 6, 0.03, 71.68
geschehen, 6, 0.03, 71.71
geradezu, 6, 0.03, 71.75
gegenüber, 6, 0.03, 71.78
fünf, 6, 0.03, 71.81
früheren, 6, 0.03, 71.84
fest, 6, 0.03, 71.87
fand, 6, 0.03, 71.90
erfahren, 6, 0.03, 71.93
ehe, 6, 0.03, 71.96
e, 6, 0.03, 71.99
durfte, 6, 0.03, 72.03
du, 6, 0.03, 72.06
drängte, 6, 0.03, 72.09
denken, 6, 0.03, 72.12
davon, 6, 0.03, 72.15
bringen, 6, 0.03, 72.18
blick, 6, 0.03, 72.21
bin, 6, 0.03, 72.24
übrigen, 5, 0.03, 72.27
öffnete, 5, 0.03, 72.29
»gregor, 5, 0.03, 72.32
»das, 5, 0.03, 72.35
zufällig, 5, 0.03, 72.37
wissen, 5, 0.03, 72.40
will, 5, 0.03, 72.42
wegen, 5, 0.03, 72.45
war;, 5, 0.03, 72.48
verließ, 5, 0.03, 72.50
trug, 5, 0.03, 72.53
tage, 5, 0.03, 72.55
stück, 5, 0.03, 72.58
stören, 5, 0.03, 72.61
stets, 5, 0.03, 72.63
stellung, 5, 0.03, 72.66
stelle, 5, 0.03, 72.68
stehen, 5, 0.03, 72.71
spiel, 5, 0.03, 72.73
solchen, 5, 0.03, 72.76
schwere, 5, 0.03, 72.79
schob, 5, 0.03, 72.81
schmerz, 5, 0.03, 72.84
schlief, 5, 0.03, 72.86
saß, 5, 0.03, 72.89
prüfen, 5, 0.03, 72.92
ordnung, 5, 0.03, 72.94
offen, 5, 0.03, 72.97
oben, 5, 0.03, 72.99
nötig, 5, 0.03, 73.02
neue, 5, 0.03, 73.05
neben, 5, 0.03, 73.07
morgens, 5, 0.03, 73.10
milch, 5, 0.03, 73.12
menschen, 5, 0.03, 73.15
meinung, 5, 0.03, 73.17
längst, 5, 0.03, 73.20
leise, 5, 0.03, 73.23
leider, 5, 0.03, 73.25
leib, 5, 0.03, 73.28
leeren, 5, 0.03, 73.30
lauter, 5, 0.03, 73.33
laufe, 5, 0.03, 73.36
lang, 5, 0.03, 73.38
körpers, 5, 0.03, 73.41
krank, 5, 0.03, 73.43
je, 5, 0.03, 73.46
jahren, 5, 0.03, 73.49
inzwischen, 5, 0.03, 73.51
hunger, 5, 0.03, 73.54
holen, 5, 0.03, 73.56
hilfe, 5, 0.03, 73.59
hie, 5, 0.03, 73.61
herrn, 5, 0.03, 73.64
heftig, 5, 0.03, 73.67
halb, 5, 0.03, 73.69
grund, 5, 0.03, 73.72
gleichzeitig, 5, 0.03, 73.74
gingen, 5, 0.03, 73.77
gewöhnt, 5, 0.03, 73.80
geringsten, 5, 0.03, 73.82
gelegt, 5, 0.03, 73.85
gehen, 5, 0.03, 73.87
gebracht, 5, 0.03, 73.90
förmlich, 5, 0.03, 73.93
frühstück, 5, 0.03, 73.95
fallen, 5, 0.03, 73.98
erklärung, 5, 0.03, 74.00
entschlossen, 5, 0.03, 74.03
entfernung, 5, 0.03, 74.06
eiligst, 5, 0.03, 74.08
drehte, 5, 0.03, 74.11
desto, 5, 0.03, 74.13
deshalb, 5, 0.03, 74.16
dazu, 5, 0.03, 74.18
blieben, 5, 0.03, 74.21
beiden, 5, 0.03, 74.24
augenblicklich, 5, 0.03, 74.26
apfel, 5, 0.03, 74.29
antwortete, 5, 0.03, 74.31
angezogen, 5, 0.03, 74.34
anders, 5, 0.03, 74.37
allmählich, 5, 0.03, 74.39
allem, 5, 0.03, 74.42
achtete, 5, 0.03, 74.44
abends, 5, 0.03, 74.47
überdies, 4, 0.02, 74.49
»komm, 4, 0.02, 74.51
»er, 4, 0.02, 74.53
zug, 4, 0.02, 74.55
worten, 4, 0.02, 74.57
wollten, 4, 0.02, 74.59
wohin, 4, 0.02, 74.61
wer, 4, 0.02, 74.63
weinen, 4, 0.02, 74.66
vorwärts, 4, 0.02, 74.68
vier, 4, 0.02, 74.70
vielen, 4, 0.02, 74.72
verstummte, 4, 0.02, 74.74
verstanden, 4, 0.02, 74.76
versperrt, 4, 0.02, 74.78
verlieren, 4, 0.02, 74.80
verhältnisse, 4, 0.02, 74.82
unmittelbar, 4, 0.02, 74.84
unbeweglich, 4, 0.02, 74.86
unbedingt, 4, 0.02, 74.88
tränen, 4, 0.02, 74.90
traurig, 4, 0.02, 74.92
tochter, 4, 0.02, 74.95
tische, 4, 0.02, 74.97
suchen, 4, 0.02, 74.99
stundenlang, 4, 0.02, 75.01
stieß, 4, 0.02, 75.03
stellte, 4, 0.02, 75.05
spielen, 4, 0.02, 75.07
spiele, 4, 0.02, 75.09
speisen, 4, 0.02, 75.11
speise, 4, 0.02, 75.13
solle, 4, 0.02, 75.15
solche, 4, 0.02, 75.17
sitzen, 4, 0.02, 75.19
schrie, 4, 0.02, 75.21
schreibtisch, 4, 0.02, 75.24
schlosser, 4, 0.02, 75.26
scharf, 4, 0.02, 75.28
rührte, 4, 0.02, 75.30
reden, 4, 0.02, 75.32
rede, 4, 0.02, 75.34
rechte, 4, 0.02, 75.36
r, 4, 0.02, 75.38
plötzlich, 4, 0.02, 75.40
platz, 4, 0.02, 75.42
pflegte, 4, 0.02, 75.44
nutzlos, 4, 0.02, 75.46
neuen, 4, 0.02, 75.48
napf, 4, 0.02, 75.50
müsse, 4, 0.02, 75.53
mühe, 4, 0.02, 75.55
müde, 4, 0.02, 75.57
möglichkeit, 4, 0.02, 75.59
merken, 4, 0.02, 75.61
mehrmals, 4, 0.02, 75.63
mann, 4, 0.02, 75.65
links, 4, 0.02, 75.67
leichtes, 4, 0.02, 75.69
leiche, 4, 0.02, 75.71
legte, 4, 0.02, 75.73
laufen, 4, 0.02, 75.75
lage, 4, 0.02, 75.77
kroch, 4, 0.02, 75.79
jeder, 4, 0.02, 75.82
irgendeinen, 4, 0.02, 75.84
irgendeine, 4, 0.02, 75.86
imstande, 4, 0.02, 75.88
i, 4, 0.02, 75.90
hoffnung, 4, 0.02, 75.92
hoch, 4, 0.02, 75.94
hinein, 4, 0.02, 75.96
hervor, 4, 0.02, 75.98
herein, 4, 0.02, 76.00
helfen, 4, 0.02, 76.02
guten, 4, 0.02, 76.04
größten, 4, 0.02, 76.06
großes, 4, 0.02, 76.08
gretes, 4, 0.02, 76.11
gregor«, 4, 0.02, 76.13
glaubte, 4, 0.02, 76.15
glauben, 4, 0.02, 76.17
gezwungen, 4, 0.02, 76.19
geringste, 4, 0.02, 76.21
genügte, 4, 0.02, 76.23
geländer, 4, 0.02, 76.25
gehört, 4, 0.02, 76.27
geht, 4, 0.02, 76.29
gehabt, 4, 0.02, 76.31
fürchtete, 4, 0.02, 76.33
frühen, 4, 0.02, 76.35
freude, 4, 0.02, 76.37
freilich, 4, 0.02, 76.40
etwa, 4, 0.02, 76.42
erste, 4, 0.02, 76.44
ersparen, 4, 0.02, 76.46
erkannte, 4, 0.02, 76.48
ergriffen, 4, 0.02, 76.50
ende, 4, 0.02, 76.52
eintritt, 4, 0.02, 76.54
eile, 4, 0.02, 76.56
eigenen, 4, 0.02, 76.58
dulden, 4, 0.02, 76.60
denen, 4, 0.02, 76.62
daher, 4, 0.02, 76.64
dabei, 4, 0.02, 76.66
chefs, 4, 0.02, 76.69
breit, 4, 0.02, 76.71
brachte, 4, 0.02, 76.73
bild, 4, 0.02, 76.75
besserung, 4, 0.02, 76.77
besondere, 4, 0.02, 76.79
besen, 4, 0.02, 76.81
benehmen, 4, 0.02, 76.83
beine, 4, 0.02, 76.85
bedenken, 4, 0.02, 76.87
außerdem, 4, 0.02, 76.89
arzt, 4, 0.02, 76.91
arbeiten, 4, 0.02, 76.93
anstrengung, 4, 0.02, 76.95
allgemeinen, 4, 0.02, 76.98
acht, 4, 0.02, 77.00
überlegen, 3, 0.02, 77.01
äußerst, 3, 0.02, 77.03
Übung, 3, 0.02, 77.04
»wie, 3, 0.02, 77.06
»und, 3, 0.02, 77.07
»nun«, 3, 0.02, 77.09
zähne, 3, 0.02, 77.10
zustandes, 3, 0.02, 77.12
zogen, 3, 0.02, 77.14
zeiten, 3, 0.02, 77.15
wurden, 3, 0.02, 77.17
wunde, 3, 0.02, 77.18
womit, 3, 0.02, 77.20
wollt, 3, 0.02, 77.21
wohnzimmertür, 3, 0.02, 77.23
wohnzimmers, 3, 0.02, 77.24
wohnungstür, 3, 0.02, 77.26
winkel, 3, 0.02, 77.28
willen, 3, 0.02, 77.29
wendete, 3, 0.02, 77.31
weiß, 3, 0.02, 77.32
weile, 3, 0.02, 77.34
wagte, 3, 0.02, 77.35
vorwürfe, 3, 0.02, 77.37
violinspiel, 3, 0.02, 77.38
veränderung, 3, 0.02, 77.40
verwandlung, 3, 0.02, 77.42
versäumnis, 3, 0.02, 77.43
versäumen, 3, 0.02, 77.45
versuchte, 3, 0.02, 77.46
vermeiden, 3, 0.02, 77.48
verlor, 3, 0.02, 77.49
verletzt, 3, 0.02, 77.51
verhältnismäßig, 3, 0.02, 77.52
vergnügen, 3, 0.02, 77.54
vergaß, 3, 0.02, 77.56
verdienen, 3, 0.02, 77.57
verbrachte, 3, 0.02, 77.59
unmöglich, 3, 0.02, 77.60
uniform, 3, 0.02, 77.62
ungestört, 3, 0.02, 77.63
umzudrehen, 3, 0.02, 77.65
umdrehte, 3, 0.02, 77.66
türflügel, 3, 0.02, 77.68
täglich, 3, 0.02, 77.69
treppe, 3, 0.02, 77.71
trauer, 3, 0.02, 77.73
traten, 3, 0.02, 77.74
tier, 3, 0.02, 77.76
tiefer, 3, 0.02, 77.77
t, 3, 0.02, 77.79
stunden, 3, 0.02, 77.80
streckte, 3, 0.02, 77.82
stock, 3, 0.02, 77.83
staunte, 3, 0.02, 77.85
starke, 3, 0.02, 77.87
stadt, 3, 0.02, 77.88
spielte, 3, 0.02, 77.90
sorge, 3, 0.02, 77.91
sinn, 3, 0.02, 77.93
sind, 3, 0.02, 77.94
sicherheit, 3, 0.02, 77.96
sicher, 3, 0.02, 77.97
setzte, 3, 0.02, 77.99
seiten, 3, 0.02, 78.01
seitdem, 3, 0.02, 78.02
sein;, 3, 0.02, 78.04
sehe, 3, 0.02, 78.05
schüttelte, 3, 0.02, 78.07
schüssel, 3, 0.02, 78.08
schweren, 3, 0.02, 78.10
schwach, 3, 0.02, 78.11
schuld, 3, 0.02, 78.13
schmerzen, 3, 0.02, 78.15
schleppte, 3, 0.02, 78.16
schicken, 3, 0.02, 78.18
saßen, 3, 0.02, 78.19
samsa«, 3, 0.02, 78.21
sahen, 3, 0.02, 78.22
rühren, 3, 0.02, 78.24
röcke, 3, 0.02, 78.25
ringsherum, 3, 0.02, 78.27
rief:, 3, 0.02, 78.29
richtung, 3, 0.02, 78.30
respekt, 3, 0.02, 78.32
reisen, 3, 0.02, 78.33
reise, 3, 0.02, 78.35
rechts, 3, 0.02, 78.36
posten, 3, 0.02, 78.38
peinlich, 3, 0.02, 78.39
noten, 3, 0.02, 78.41
nie, 3, 0.02, 78.42
nicht«, 3, 0.02, 78.44
nebenan, 3, 0.02, 78.46
nahmen, 3, 0.02, 78.47
