word, count, percent, cum
день, 4, 0.07, 38.38
гравюръ, 4, 0.07, 38.45
всей, 4, 0.07, 38.51
бѣлыхъ, 4, 0.07, 38.58
большую, 4, 0.07, 38.64
Царь, 4, 0.07, 38.71
Царское, 4, 0.07, 38.77
Царскаго, 4, 0.07, 38.84
У, 4, 0.07, 38.91
Русскаго, 4, 0.07, 38.97
Послѣ, 4, 0.07, 39.04
По, 4, 0.07, 39.10
Петръ, 4, 0.07, 39.17
ПН, 4, 0.07, 39.23
Но, 4, 0.07, 39.30
Московію, 4, 0.07, 39.36
Москвѣ, 4, 0.07, 39.43
Москву, 4, 0.07, 39.49
Къ, 4, 0.07, 39.56
КОРБЪ, 4, 0.07, 39.62
Затѣмъ, 4, 0.07, 39.69
Европа, 4, 0.07, 39.75
Величество, 4, 0.07, 39.82
Величества, 4, 0.07, 39.88
les, 4, 0.07, 39.95
la, 4, 0.07, 40.01
korb, 4, 0.07, 40.08
in, 4, 0.07, 40.14
des, 4, 0.07, 40.21
ѣхать, 3, 0.05, 40.26
января, 3, 0.05, 40.31
языкъ, 3, 0.05, 40.36
этому, 3, 0.05, 40.40
эта, 3, 0.05, 40.45
экземпляровъ, 3, 0.05, 40.50
человѣкъ, 3, 0.05, 40.55
церемоніи, 3, 0.05, 40.60
царемъ, 3, 0.05, 40.65
хотя, 3, 0.05, 40.70
французскаго, 3, 0.05, 40.75
употребляютъ, 3, 0.05, 40.80
улицы, 3, 0.05, 40.84
тутъ, 3, 0.05, 40.89
торжественной, 3, 0.05, 40.94
томъ, 3, 0.05, 40.99
тому, 3, 0.05, 41.04
тд, 3, 0.05, 41.09
считается, 3, 0.05, 41.14
страны, 3, 0.05, 41.19
стояло, 3, 0.05, 41.23
стороны, 3, 0.05, 41.28
сторона, 3, 0.05, 41.33
справедливо, 3, 0.05, 41.38
сидѣли, 3, 0.05, 41.43
себѣ, 3, 0.05, 41.48
свѣчи, 3, 0.05, 41.53
своими, 3, 0.05, 41.58
свои, 3, 0.05, 41.63
своемъ, 3, 0.05, 41.67
своему, 3, 0.05, 41.72
своего, 3, 0.05, 41.77
самъ, 3, 0.05, 41.82
рѣдкихъ, 3, 0.05, 41.87
русской, 3, 0.05, 41.92
руки, 3, 0.05, 41.97
рукахъ, 3, 0.05, 42.02
появляются, 3, 0.05, 42.07
появленія, 3, 0.05, 42.11
поставлены, 3, 0.05, 42.16
посмотрѣть, 3, 0.05, 42.21
посламъ, 3, 0.05, 42.26
половинѣ, 3, 0.05, 42.31
полкъ, 3, 0.05, 42.36
перваго, 3, 0.05, 42.41
описанія, 3, 0.05, 42.46
описаніе, 3, 0.05, 42.51
онѣ, 3, 0.05, 42.55
октября, 3, 0.05, 42.60
одинъ, 3, 0.05, 42.65
одеждахъ, 3, 0.05, 42.70
нѣкоторые, 3, 0.05, 42.75
нравахъ, 3, 0.05, 42.80
ними, 3, 0.05, 42.85
никогда, 3, 0.05, 42.90
ней, 3, 0.05, 42.95
него, 3, 0.05, 42.99
нашъ, 3, 0.05, 43.04
нами, 3, 0.05, 43.09
надо, 3, 0.05, 43.14
мѣди, 3, 0.05, 43.19
можно, 3, 0.05, 43.24
могутъ, 3, 0.05, 43.29
много, 3, 0.05, 43.34
лѣтъ, 3, 0.05, 43.39
локтя, 3, 0.05, 43.43
кто, 3, 0.05, 43.48
крестъ, 3, 0.05, 43.53
которая, 3, 0.05, 43.58
когда, 3, 0.05, 43.63
какіе, 3, 0.05, 43.68
каждомъ, 3, 0.05, 43.73
интересу, 3, 0.05, 43.78
иногда, 3, 0.05, 43.83
изданій, 3, 0.05, 43.87
изданіе, 3, 0.05, 43.92
знаменитой, 3, 0.05, 43.97
ему, 3, 0.05, 44.02
другія, 3, 0.05, 44.07
другіе, 3, 0.05, 44.12
друга, 3, 0.05, 44.17
долго, 3, 0.05, 44.22
длинныя, 3, 0.05, 44.27
деревѣ, 3, 0.05, 44.31
двѣнадцать, 3, 0.05, 44.36
двое, 3, 0.05, 44.41
даже, 3, 0.05, 44.46
гравюрами, 3, 0.05, 44.51
говорятъ, 3, 0.05, 44.56
гг, 3, 0.05, 44.61
вѣроятно, 3, 0.05, 44.66
второй, 3, 0.05, 44.71
вродѣ, 3, 0.05, 44.75
времени, 3, 0.05, 44.80
водоосвященія, 3, 0.05, 44.85
вниманіе, 3, 0.05, 44.90
висѣлицы, 3, 0.05, 44.95
видѣть, 3, 0.05, 45.00
видѣ, 3, 0.05, 45.05
великій, 3, 0.05, 45.10
великому, 3, 0.05, 45.14
быта, 3, 0.05, 45.19
аудіенція, 3, 0.05, 45.24
Это, 3, 0.05, 45.29
Фридерика, 3, 0.05, 45.34
Торжество, 3, 0.05, 45.39
Рядомъ, 3, 0.05, 45.44
Русскіе, 3, 0.05, 45.49
РУССКІЕ, 3, 0.05, 45.54
Путешественникъ, 3, 0.05, 45.58
Потомъ, 3, 0.05, 45.63
Передъ, 3, 0.05, 45.68
Патріархъ, 3, 0.05, 45.73
Онъ, 3, 0.05, 45.78
Національной, 3, 0.05, 45.83
Митрополитъ, 3, 0.05, 45.88
МОСКОВІЯ, 3, 0.05, 45.93
Кремля, 3, 0.05, 45.98
И, 3, 0.05, 46.02
За, 3, 0.05, 46.07
Если, 3, 0.05, 46.12
Для, 3, 0.05, 46.17
Гравюры, 3, 0.05, 46.22
ГК, 3, 0.05, 46.27
Г, 3, 0.05, 46.32
Вѣнѣ, 3, 0.05, 46.37
Воскресеніе, 3, 0.05, 46.42
Во, 3, 0.05, 46.46
Вербное, 3, 0.05, 46.51
В, 3, 0.05, 46.56
Библіотекѣ, 3, 0.05, 46.61
Адама, 3, 0.05, 46.66
moscovites, 3, 0.05, 46.71
яйца, 2, 0.03, 46.74
языкѣ, 2, 0.03, 46.77
языки, 2, 0.03, 46.81
является, 2, 0.03, 46.84
эпохи, 2, 0.03, 46.87
экземпляра, 2, 0.03, 46.90
штуки, 2, 0.03, 46.94
шесть, 2, 0.03, 46.97
шапку, 2, 0.03, 47.00
шапки, 2, 0.03, 47.03
шагахъ, 2, 0.03, 47.07
чѣмъ, 2, 0.03, 47.10
число, 2, 0.03, 47.13
четыре, 2, 0.03, 47.17
чернаго, 2, 0.03, 47.20
чего, 2, 0.03, 47.23
часы, 2, 0.03, 47.26
часть, 2, 0.03, 47.30
часто, 2, 0.03, 47.33
цѣннымъ, 2, 0.03, 47.36
цѣнность, 2, 0.03, 47.39
цѣлью, 2, 0.03, 47.43
церкви, 2, 0.03, 47.46
церемонія, 2, 0.03, 47.49
царю, 2, 0.03, 47.52
царь, 2, 0.03, 47.56
царствованіе, 2, 0.03, 47.59
хранятся, 2, 0.03, 47.62
формѣ, 2, 0.03, 47.65
улицахъ, 2, 0.03, 47.69
украшенной, 2, 0.03, 47.72
узду, 2, 0.03, 47.75
тысячъ, 2, 0.03, 47.78
тщательностью, 2, 0.03, 47.82
тщательно, 2, 0.03, 47.85
туда, 2, 0.03, 47.88
ту, 2, 0.03, 47.91
трехъ, 2, 0.03, 47.95
тремя, 2, 0.03, 47.98
торговыхъ, 2, 0.03, 48.01
той, 2, 0.03, 48.04
тогда, 2, 0.03, 48.08
теченіе, 2, 0.03, 48.11
