word, count, percent, cum
dice, 203, 0.05, 61.92
parecer, 202, 0.05, 61.98
estos, 200, 0.05, 62.03
fuese, 199, 0.05, 62.08
sólo, 197, 0.05, 62.13
muchos, 196, 0.05, 62.18
después, 196, 0.05, 62.24
debe, 196, 0.05, 62.29
veces, 194, 0.05, 62.34
cómo, 194, 0.05, 62.39
rocinante, 193, 0.05, 62.44
caballo, 193, 0.05, 62.49
razones, 192, 0.05, 62.54
podía, 192, 0.05, 62.59
grande, 192, 0.05, 62.64
duque, 192, 0.05, 62.69
mil, 191, 0.05, 62.74
pie, 190, 0.05, 62.79
eran, 190, 0.05, 62.84
vez, 188, 0.05, 62.89
andante, 186, 0.05, 62.94
gusto, 185, 0.05, 62.99
primero, 184, 0.05, 63.04
llegó, 184, 0.05, 63.08
mucha, 180, 0.05, 63.13
¡oh, 178, 0.05, 63.18
mío, 178, 0.05, 63.22
nombre, 177, 0.05, 63.27
voz, 176, 0.05, 63.32
duquesa, 174, 0.05, 63.36
duda, 174, 0.05, 63.41
adelante, 171, 0.04, 63.45
modo, 169, 0.04, 63.50
desde, 169, 0.04, 63.54
quién, 168, 0.04, 63.59
mismo, 168, 0.04, 63.63
estaban, 167, 0.04, 63.67
mancha, 165, 0.04, 63.72
según, 164, 0.04, 63.76
gobernador, 163, 0.04, 63.80
sido, 162, 0.04, 63.85
estar, 162, 0.04, 63.89
vuestro, 160, 0.04, 63.93
iba, 159, 0.04, 63.97
cuatro, 159, 0.04, 64.01
aquellos, 158, 0.04, 64.06
quiso, 157, 0.04, 64.10
dado, 157, 0.04, 64.14
barbero, 156, 0.04, 64.18
hija, 155, 0.04, 64.22
hace, 153, 0.04, 64.26
gente, 153, 0.04, 64.30
tales, 152, 0.04, 64.34
andantes, 152, 0.04, 64.38
toboso, 151, 0.04, 64.42
nada, 151, 0.04, 64.46
deseo, 151, 0.04, 64.50
capítulo, 151, 0.04, 64.54
voluntad, 150, 0.04, 64.58
tanta, 150, 0.04, 64.62
