word, count, percent, cum
daughter, 70, 0.06, 65.72
upon, 69, 0.06, 65.78
something, 69, 0.06, 65.84
next, 69, 0.06, 65.89
netherfield, 69, 0.06, 65.95
just, 69, 0.06, 66.01
told, 68, 0.06, 66.06
sisters, 68, 0.06, 66.12
hear, 68, 0.06, 66.17
towards, 67, 0.06, 66.23
tell, 67, 0.06, 66.28
went, 66, 0.05, 66.34
same, 66, 0.05, 66.39
evening, 66, 0.05, 66.45
seemed, 65, 0.05, 66.50
present, 65, 0.05, 66.55
place, 65, 0.05, 66.61
opinion, 65, 0.05, 66.66
lizzy, 65, 0.05, 66.71
let, 65, 0.05, 66.77
left, 65, 0.05, 66.82
found, 65, 0.05, 66.87
charlotte, 65, 0.05, 66.93
speak, 64, 0.05, 66.98
least, 64, 0.05, 67.03
happiness, 64, 0.05, 67.09
colonel, 64, 0.05, 67.14
both, 64, 0.05, 67.19
these, 63, 0.05, 67.24
sir, 63, 0.05, 67.29
perhaps, 63, 0.05, 67.35
each, 63, 0.05, 67.40
attention, 63, 0.05, 67.45
“oh, 62, 0.05, 67.50
lucas, 62, 0.05, 67.55
kitty, 62, 0.05, 67.60
between, 62, 0.05, 67.65
added, 62, 0.05, 67.71
marriage, 61, 0.05, 67.76
chapter, 61, 0.05, 67.81
certainly, 61, 0.05, 67.86
“it, 60, 0.05, 67.90
seeing, 60, 0.05, 67.95
received, 60, 0.05, 68.00
passed, 60, 0.05, 68.05
off, 60, 0.05, 68.10
leave, 60, 0.05, 68.15
whose, 59, 0.05, 68.20
part, 59, 0.05, 68.25
gone, 59, 0.05, 68.30
almost, 59, 0.05, 68.35
“that, 58, 0.05, 68.39
those, 58, 0.05, 68.44
moment, 58, 0.05, 68.49
kind, 58, 0.05, 68.54
find, 58, 0.05, 68.58
world, 57, 0.05, 68.63
once, 57, 0.05, 68.68
going, 57, 0.05, 68.73
coming, 57, 0.05, 68.77
three, 56, 0.05, 68.82
since, 56, 0.05, 68.86
known, 56, 0.05, 68.91
knew, 56, 0.05, 68.96
indeed, 56, 0.05, 69.00
here, 56, 0.05, 69.05
conversation, 56, 0.05, 69.09
character, 56, 0.05, 69.14
began, 56, 0.05, 69.19
because, 56, 0.05, 69.23
answer, 56, 0.05, 69.28
affection, 56, 0.05, 69.32
uncle, 55, 0.05, 69.37
rather, 55, 0.05, 69.42
look, 55, 0.05, 69.46
home, 55, 0.05, 69.51
given, 55, 0.05, 69.55
far, 55, 0.05, 69.60
brother, 55, 0.05, 69.64
behaviour, 55, 0.05, 69.69
means, 54, 0.04, 69.73
immediately, 54, 0.04, 69.78
gave, 54, 0.04, 69.82
either, 54, 0.04, 69.86
town, 53, 0.04, 69.91
took, 53, 0.04, 69.95
together, 53, 0.04, 70.00
another, 53, 0.04, 70.04
able, 53, 0.04, 70.08
married, 52, 0.04, 70.13
against, 52, 0.04, 70.17
whether, 51, 0.04, 70.21
get, 51, 0.04, 70.25
“my, 50, 0.04, 70.29
reason, 50, 0.04, 70.33
general, 50, 0.04, 70.38
walk, 49, 0.04, 70.42
possible, 49, 0.04, 70.46
party, 49, 0.04, 70.50
mind, 49, 0.04, 70.54
eyes, 49, 0.04, 70.58
bingley’s, 49, 0.04, 70.62
woman, 48, 0.04, 70.66
visit, 48, 0.04, 70.70
return, 48, 0.04, 70.74
meryton, 48, 0.04, 70.77
life, 48, 0.04, 70.81
certain, 48, 0.04, 70.85
suppose, 47, 0.04, 70.89
pemberley, 47, 0.04, 70.93
daughters, 47, 0.04, 70.97
acquaintance, 47, 0.04, 71.01
people, 46, 0.04, 71.05
london, 46, 0.04, 71.08
idea, 46, 0.04, 71.12
hardly, 46, 0.04, 71.16
friends, 46, 0.04, 71.20
side, 45, 0.04, 71.23
scarcely, 45, 0.04, 71.27
rosings, 45, 0.04, 71.31
perfectly, 45, 0.04, 71.35
others, 45, 0.04, 71.38
half, 45, 0.04, 71.42
course, 45, 0.04, 71.46
continued, 45, 0.04, 71.49
walked, 44, 0.04, 71.53
settled, 44, 0.04, 71.57
returned, 44, 0.04, 71.60
regard, 44, 0.04, 71.64
object, 44, 0.04, 71.67
it”, 44, 0.04, 71.71
everything, 44, 0.04, 71.75
want, 43, 0.04, 71.78
turned, 43, 0.04, 71.82
person, 43, 0.04, 71.85
ought, 43, 0.04, 71.89
manners, 43, 0.04, 71.92
business, 43, 0.04, 71.96
you”, 42, 0.03, 71.99
yourself, 42, 0.03, 72.03
why, 42, 0.03, 72.06
short, 42, 0.03, 72.10
point, 42, 0.03, 72.13
him”, 42, 0.03, 72.17
darcy’s, 42, 0.03, 72.20
“if, 41, 0.03, 72.24
word, 41, 0.03, 72.27
through, 41, 0.03, 72.30
spoke, 41, 0.03, 72.34
power, 41, 0.03, 72.37
honour, 41, 0.03, 72.40
help, 41, 0.03, 72.44
called, 41, 0.03, 72.47
wife, 40, 0.03, 72.50
marry, 40, 0.03, 72.54
longer, 40, 0.03, 72.57
ill, 40, 0.03, 72.60
husband, 40, 0.03, 72.64
girls, 40, 0.03, 72.67
carriage, 40, 0.03, 72.70
back, 40, 0.03, 72.73
“what, 39, 0.03, 72.77
met, 39, 0.03, 72.80
former, 39, 0.03, 72.83
expected, 39, 0.03, 72.86
de, 39, 0.03, 72.89
best, 39, 0.03, 72.93
assure, 39, 0.03, 72.96
asked, 39, 0.03, 72.99
william, 38, 0.03, 73.02
talking, 38, 0.03, 73.05
talked, 38, 0.03, 73.08
sister’s, 38, 0.03, 73.12
sat, 38, 0.03, 73.15
right, 38, 0.03, 73.18
read, 38, 0.03, 73.21
pride, 38, 0.03, 73.24
lydia’s, 38, 0.03, 73.27
feel, 38, 0.03, 73.30
elizabeth’s, 38, 0.03, 73.33
dare, 38, 0.03, 73.37
convinced, 38, 0.03, 73.40
civility, 38, 0.03, 73.43
agreeable, 38, 0.03, 73.46
account, 38, 0.03, 73.49
write, 37, 0.03, 73.52
thing, 37, 0.03, 73.55
stay, 37, 0.03, 73.58
sort, 37, 0.03, 73.61
