word, count, percent, cum
soon, 43, 0.06, 63.35
potter, 43, 0.06, 63.41
im, 43, 0.06, 63.48
anybody, 43, 0.06, 63.54
work, 42, 0.06, 63.60
must, 42, 0.06, 63.65
ive, 42, 0.06, 63.71
door, 42, 0.06, 63.77
town, 41, 0.06, 63.83
sat, 41, 0.06, 63.89
most, 41, 0.06, 63.95
gone, 41, 0.06, 64.00
far, 41, 0.06, 64.06
em, 41, 0.06, 64.12
whats, 40, 0.06, 64.18
saw, 40, 0.06, 64.23
men, 40, 0.06, 64.29
fell, 40, 0.06, 64.35
cave, 40, 0.06, 64.40
things, 39, 0.06, 64.46
thatcher, 39, 0.06, 64.51
maybe, 39, 0.06, 64.57
half, 38, 0.05, 64.62
first, 38, 0.05, 64.68
better, 38, 0.05, 64.73
being, 38, 0.05, 64.78
awful, 38, 0.05, 64.84
whole, 37, 0.05, 64.89
turn, 37, 0.05, 64.94
own, 37, 0.05, 64.99
id, 37, 0.05, 65.05
felt, 37, 0.05, 65.10
water, 36, 0.05, 65.15
tried, 36, 0.05, 65.20
small, 36, 0.05, 65.25
same, 36, 0.05, 65.30
mary, 36, 0.05, 65.35
many, 36, 0.05, 65.40
hands, 36, 0.05, 65.45
gave, 36, 0.05, 65.50
hear, 35, 0.05, 65.55
almost, 35, 0.05, 65.60
try, 34, 0.05, 65.65
morning, 34, 0.05, 65.70
girl, 34, 0.05, 65.75
widow, 33, 0.05, 65.79
white, 33, 0.05, 65.84
sleep, 33, 0.05, 65.89
lost, 33, 0.05, 65.93
harper, 33, 0.05, 65.98
young, 32, 0.05, 66.03
sawyer, 32, 0.05, 66.07
rest, 32, 0.05, 66.12
everything, 32, 0.05, 66.16
brought, 32, 0.05, 66.21
youre, 31, 0.04, 66.25
world, 31, 0.04, 66.29
together, 31, 0.04, 66.34
people, 31, 0.04, 66.38
life, 31, 0.04, 66.43
hes, 31, 0.04, 66.47
behind, 31, 0.04, 66.51
youll, 30, 0.04, 66.56
theres, 30, 0.04, 66.60
themselves, 30, 0.04, 66.64
silence, 30, 0.04, 66.68
left, 30, 0.04, 66.72
ground, 30, 0.04, 66.77
days, 30, 0.04, 66.81
body, 30, 0.04, 66.85
yet, 29, 0.04, 66.89
trouble, 29, 0.04, 66.93
theyre, 29, 0.04, 66.97
stopped, 29, 0.04, 67.02
mean, 29, 0.04, 67.06
joes, 29, 0.04, 67.10
hope, 29, 0.04, 67.14
heard, 29, 0.04, 67.18
book, 29, 0.04, 67.22
wish, 28, 0.04, 67.26
side, 28, 0.04, 67.30
matter, 28, 0.04, 67.34
followed, 28, 0.04, 67.38
eye, 28, 0.04, 67.42
youd, 27, 0.04, 67.46
word, 27, 0.04, 67.49
toward, 27, 0.04, 67.53
reached, 27, 0.04, 67.57
moved, 27, 0.04, 67.61
money, 27, 0.04, 67.65
judge, 27, 0.04, 67.68
huckleberry, 27, 0.04, 67.72
hour, 27, 0.04, 67.76
getting, 27, 0.04, 67.80
few, 27, 0.04, 67.84
feet, 27, 0.04, 67.88
end, 27, 0.04, 67.91
children, 27, 0.04, 67.95
within, 26, 0.04, 67.99
started, 26, 0.04, 68.03
seen, 26, 0.04, 68.06
run, 26, 0.04, 68.10
mighty, 26, 0.04, 68.14
light, 26, 0.04, 68.17
dark, 26, 0.04, 68.21
church, 26, 0.04, 68.25
both, 26, 0.04, 68.28
air, 26, 0.04, 68.32
words, 25, 0.04, 68.35
wanted, 25, 0.04, 68.39
sound, 25, 0.04, 68.42
mrs, 25, 0.04, 68.46
hucks, 25, 0.04, 68.50
fire, 25, 0.04, 68.53
course, 25, 0.04, 68.57
bet, 25, 0.04, 68.60
ben, 25, 0.04, 68.64
until, 24, 0.03, 68.67
should, 24, 0.03, 68.70
mr, 24, 0.03, 68.74
looking, 24, 0.03, 68.77
it;, 24, 0.03, 68.81
grew, 24, 0.03, 68.84
does, 24, 0.03, 68.87
close, 24, 0.03, 68.91
breath, 24, 0.03, 68.94
against, 24, 0.03, 68.98
times, 23, 0.03, 69.01
sure, 23, 0.03, 69.04
river, 23, 0.03, 69.07
muff, 23, 0.03, 69.11
kind, 23, 0.03, 69.14
itself, 23, 0.03, 69.17
hill, 23, 0.03, 69.20
full, 23, 0.03, 69.24
feel, 23, 0.03, 69.27
cat, 23, 0.03, 69.30
bed, 23, 0.03, 69.33
wait, 22, 0.03, 69.36
stand, 22, 0.03, 69.39
set, 22, 0.03, 69.43
near, 22, 0.03, 69.46
name, 22, 0.03, 69.49
master, 22, 0.03, 69.52
less, 22, 0.03, 69.55
late, 22, 0.03, 69.58
knife, 22, 0.03, 69.61
kept, 22, 0.03, 69.64
interest, 22, 0.03, 69.67
high, 22, 0.03, 69.71
broke, 22, 0.03, 69.74
anyway, 22, 0.03, 69.77
window, 21, 0.03, 69.80
voice, 21, 0.03, 69.83
those, 21, 0.03, 69.86
rose, 21, 0.03, 69.89
pirates, 21, 0.03, 69.92
kill, 21, 0.03, 69.95
dropped, 21, 0.03, 69.98
dream, 21, 0.03, 70.00
whose, 20, 0.03, 70.03
stay, 20, 0.03, 70.06
passed, 20, 0.03, 70.09
open, 20, 0.03, 70.12
has, 20, 0.03, 70.15
fence, 20, 0.03, 70.17
entered, 20, 0.03, 70.20
couldnt, 20, 0.03, 70.23
business, 20, 0.03, 70.26
big, 20, 0.03, 70.29
afraid, 20, 0.03, 70.32
sort, 19, 0.03, 70.34
sir, 19, 0.03, 70.37
ready, 19, 0.03, 70.40
part, 19, 0.03, 70.42
our, 19, 0.03, 70.45
nobody, 19, 0.03, 70.48
minute, 19, 0.03, 70.50
jim, 19, 0.03, 70.53
him;, 19, 0.03, 70.56
hardly, 19, 0.03, 70.58
hard, 19, 0.03, 70.61
glad, 19, 0.03, 70.64
foot, 19, 0.03, 70.66
finally, 19, 0.03, 70.69
everybody, 19, 0.03, 70.72
believe, 19, 0.03, 70.74
woods, 18, 0.03, 70.77
use, 18, 0.03, 70.80
